debt_income_ratio,no_of_dependents,education,self_employed,loan_term,cibil_score,residential_assets_value,commercial_assets_value
0.368421053,0.2,1,0,0.444444444,0.545,0.993986785,0.840037557
0.6,0,0,0,1,0.53,0.431303993,0.90959984
0.296551724,1,1,1,0.333333333,0.918333333,0.663661154,0.765430636
0.221621622,0.8,1,0,0.666666667,0.823333333,0.729397866,0.721949871
0.941666667,0.4,1,0,1,0.508333333,0.635726816,0.656931852
0.79,0.8,1,0,0.777777778,0.051666667,0.79533648,0.687352642
0.512195122,0.4,0,1,0.666666667,0.341666667,0.698433785,0.72848371
0.52238806,0.2,1,1,0.222222222,0.83,0.712109272,0.672486278
0.848,0.8,0,1,0.555555556,0.206666667,0.620518417,0.468895526
0.285245902,0.6,1,0,0,0.695,0.838460434,0.600457841
0.968,0.8,1,1,0.888888889,0.518333333,0.802080274,0.60984151
0.933333333,0,1,0,0.444444444,0.921666667,0.403855094,0.274211767
0.356521739,0.8,0,0,0.222222222,0.071666667,0,0.595653972
0.949473684,0.4,0,1,0.222222222,0.321666667,0.947077917,0.892673109
0.95,0,1,0,0.222222222,0.53,0.783193991,0.672486278
0.6,0.6,1,1,0.333333333,0.845,0.533954915,0.7964187
0.531914894,1,0,1,1,0.785,0.74374562,0.866010063
0.613793103,1,1,1,0.444444444,0.03,0.774235772,0.530719961
0.587096774,0.2,1,1,0.777777778,0.123333333,0.509328595,0.565052462
0.317073171,0.2,1,0,0.222222222,0.688333333,0.131118215,0.372162625
0.74375,1,1,0,0.777777778,0.713333333,0.320223405,0.644763639
0.210526316,1,0,1,0.666666667,0.46,0.504000979,0.52454824
0.88,1,0,1,0.666666667,0.831666667,0.564061024,0.575616628
0.640816327,0.2,1,1,0.444444444,0.215,0.635726816,0.721949871
0.742222222,0.8,0,0,0.222222222,0.655,0.568033198,0.426019858
0.296202532,1,1,0,0,0.431666667,0.89404894,0.52454824
0.92173913,0.6,0,1,0.111111111,0.693333333,0.422722516,0.807110159
0.6,1,0,0,0.888888889,0.451666667,0.716527625,0.548423534
0.533333333,0.8,0,0,0.555555556,0.226666667,0.339255409,0
0.676712329,1,0,1,0.222222222,0.536666667,0.674054849,0.842465425
0.6,0.8,1,0,0.777777778,0.343333333,0.833926065,0.660889369
0.768674699,0.2,0,1,0.777777778,0.673333333,0.447131768,0.844879379
0.367567568,0.2,1,0,0.222222222,0.266666667,0.519555413,0.406175641
0.890909091,0,0,0,0.888888889,0.978333333,0.339255409,0.406175641
0.480701754,0.6,0,0,0.777777778,0.206666667,0.604301051,0.536751386
0.740350877,0.2,0,0,0.555555556,0.581666667,0.72729123,0.807110159
0.409090909,0.2,0,0,0.888888889,0.823333333,0.705352949,0.849666334
0.792592593,1,0,1,1,0.043333333,0.733567197,0.804463878
0.310344828,0.8,1,0,0.666666667,0.691666667,0.803745199,0.883963548
0.946938776,0.2,1,0,0.111111111,0.86,0.920248167,0.856747213
0.813636364,0.4,0,1,0.555555556,0.715,0.783193991,0.498275848
0.828571429,1,1,0,0.888888889,0.548333333,0.320223405,0.585806643
0.303703704,0.8,0,0,0.777777778,0.628333333,0.262236431,0.554077783
0.380952381,0,1,0,0.444444444,0.343333333,0.7251696,0.614426957
0.353846154,0.6,1,0,0.666666667,0.08,0.454483541,0.313894115
0.858333333,0,0,1,0,0.118333333,0.772413899,0.705075668
0.981538462,0.8,1,1,0.888888889,0.018333333,0.797035256,0.444169838
0.34,0.4,0,0,0.333333333,0.956666667,0.594011189,0.575616628
0.862295082,0.4,1,1,0.333333333,0.656666667,0.845891043,0.825166502
0.681818182,1,1,1,0.444444444,0.605,0.6236357,0.632117941
1,0.4,1,1,0.444444444,0.473333333,0.131118215,0.217642024
0.608695652,0.2,0,0,0.333333333,0.366666667,0.800407045,0.690970354
0.339325843,0.6,0,1,0.222222222,0.931666667,0.73148977,0.947459682
0.762025316,0.8,1,1,0.666666667,0.243333333,0.870066491,0.721949871
0.784615385,1,0,0,0.222222222,0.713333333,0.594011189,0.877316954
0.591489362,0.2,0,0,0.222222222,0.28,0.765020783,0.452713652
0.865,0.4,0,0,0.111111111,0.5,0.850276263,0.879543656
0.857471264,0.2,1,1,0.555555556,0.375,0.691341597,0.807110159
0.451851852,0,1,0,0,0.153333333,0.815175509,0.698094262
0.438202247,0.4,0,0,0.111111111,0.365,0.932134439,0.295385671
0.614545455,0,1,1,0.888888889,0.881666667,0.629754555,0.406175641
0.265306122,0.2,1,1,0.111111111,0.975,0.871440004,0.945541742
0.455555556,0.6,0,1,0.777777778,0.746666667,0.688937175,0.498275848
0.903448276,0,1,1,0,0.435,0.594011189,0.718638128
0.75,0.6,0,0,0.222222222,0.55,0.617360909,0.530719961
0.208421053,1,1,0,0,0.371666667,0.803745199,0.426019858
0.702222222,1,0,0,0.111111111,0.385,0.747723832,0.788207613
0.5,0,0,1,0.555555556,0.596666667,0.790187294,0.747413773
0.784210526,0.6,0,0,0.888888889,0.466666667,0.886223458,0.90959984
0.457142857,0.8,0,0,1,0.593333333,0.73148977,0.779821789
0.496296296,0.4,0,1,0.222222222,0.706666667,0.413603847,0.274211767
0.219672131,0.8,0,1,0.666666667,0.936666667,0.765020783,0.426019858
0.313043478,1,1,0,0.333333333,0.763333333,0.575767808,0.60518605
0.452631579,0.8,0,1,0.888888889,0.651666667,0.614161851,0.765430636
0.307142857,0.6,1,1,0.555555556,0.158333333,0.700758875,0.782637055
0.950769231,0.6,1,0,0.444444444,0.93,0.833926065,0.825166502
0.84,0,0,0,0,0.585,0.381938338,0
0.15,0.6,1,1,0,0.481666667,0.454483541,0.384176078
0.314285714,0.6,0,0,1,0.675,0.369375825,0.359319064
0.9,0.8,1,0,0.666666667,0.928333333,0.590477517,0.426019858
0.407228916,0.6,0,1,0.111111111,0.525,0.594011189,0.217642024
0.648351648,0.8,1,1,0.555555556,0.846666667,0.965829462,0.847279618
0.85,0.8,1,0,1,0.493333333,0.617360909,0.825166502
0.171428571,0.8,1,0,0.888888889,0.671666667,0.369375825,0.406175641
0.688888889,0.4,0,0,0.888888889,0.33,0.693725555,0.217642024
0.76744186,0.4,1,0,0,0.951666667,0.583242306,0.721949871
0.497674419,0.6,1,0,0.111111111,0.04,0.808691163,0.580756335
0.56,0.6,0,0,0.333333333,0.831666667,0.538532997,0.542650226
0.2,0.2,1,1,0.333333333,0.448333333,0.296316815,0.217642024
0.45,1,0,1,0.555555556,0.105,0.431303993,0.372162625
0.249484536,0.6,0,0,0.777777778,0.373333333,0.948204935,0.830182835
0.571830986,0.2,1,1,1,0.228333333,0.73148977,0.721949871
0.965217391,0.4,0,1,0.222222222,0.471666667,0.564061024,0.406175641
0.35,0.8,0,0,1,0.948333333,0.551684393,0.72848371
0.85060241,0.4,1,1,0.777777778,0.56,0.620518417,0.640603758
0.764285714,0.4,1,1,0.333333333,0.083333333,0.524472862,0.395481803
0.314285714,0.6,1,0,0.333333333,0.755,0.498516612,0.468895526
0.266666667,0.4,1,0,0.555555556,0.291666667,0.262236431,0.384176078
0.346938776,0,1,1,0.444444444,0.455,0.944814494,0.554077783
0.666666667,0.6,0,0,0,0.203333333,0.607633434,0
0.307692308,0.8,1,1,0.222222222,0.285,0.560014593,0.460946608
0.48372093,0.8,1,1,0.555555556,0.808333333,0.882249146,0.580756335
0.6,0.2,1,1,0.111111111,0.968333333,0.529270342,0.395481803
0.648484848,0.2,0,1,1,0.431666667,0.779640374,0.680000713
0.889473684,0.4,1,0,0.555555556,0.833333333,0.89404894,0.913734442
0.494736842,0.8,1,0,0.444444444,0.888333333,0.684065145,0.505102393
0.95,0.6,1,0,0.555555556,0.288333333,0.91170977,0.768352156
0.9,0.4,0,0,0.111111111,0.738333333,0.381938338,0.295385671
0.494505495,0.4,0,0,0.777777778,0.87,0.926235725,0.854399948
0.575,0.4,1,1,0.555555556,0.47,0.454483541,0.406175641
0.474509804,1,0,1,0.666666667,0.378333333,0.779640374,0.771251625
0.348571429,0.8,0,1,0,0.995,0.693725555,0.656931852
0.242105263,0.8,0,0,0.444444444,0.146666667,0.35532721,0.416334214
0.725,0.8,0,0,0.777777778,0.655,0.691341597,0.632117941
0.224242424,1,0,0,0.111111111,0.935,0.772413899,0.756529473
0.564444444,0.6,0,1,0.555555556,0.45,0.749693831,0.468895526
0.765517241,0,1,1,0.333333333,0.02,0.47474515,0.614426957
0.619512195,0.8,1,1,0,0.465,0.757451073,0.718638128
0.638095238,0.4,1,1,0.888888889,0.213333333,0.841451346,0.718638128
0.863157895,0.2,0,1,0.222222222,0.245,0.439421024,0.330444684
0.567213115,1,1,0,0.222222222,0.915,0.533954915,0.825166502
0.829508197,0.4,0,0,0.111111111,0.178333333,0.735630394,0.172742589
0.246315789,0.6,0,1,0,0.343333333,0.854608644,0.345485177
0.265306122,0.8,0,1,1,0.091666667,0.922654066,0.771251625
0.63,0.2,1,1,0.555555556,0.581666667,0.755529795,0.435284047
0.92,0.6,1,1,0.888888889,0.53,0,0.313894115
0.944827586,0,0,0,0.666666667,0.751666667,0.674054849,0.890511664
0.672727273,0.2,1,0,0.333333333,0.436666667,0.504000979,0.395481803
0.371428571,0.4,1,0,0.666666667,0.178333333,0.641560958,0.614426957
0.820408163,0,1,0,0.666666667,0.328333333,0.538532997,0.484031527
0.685714286,0.6,0,1,0.333333333,0.743333333,0.827787691,0.756529473
0.267924528,0.2,0,0,0.333333333,0.755,0.73971506,0.600457841
0.804878049,0,1,0,0.111111111,0.906666667,0.524472862,0.67626437
0.223529412,0.4,0,1,1,0.655,0.498516612,0.416334214
0.381818182,0.2,0,1,0.777777778,0.568333333,0.641560958,0
0.28,0.2,1,1,0.111111111,0.083333333,0.652845096,0.779821789
0.931034483,1,0,0,0.777777778,0.973333333,0.431303993,0.62778823
0.375609756,0.2,1,0,0.222222222,0.985,0.61091985,0.249137924
0.448648649,0,0,1,0.555555556,0.335,0.519555413,0.698094262
0.632432432,0.8,1,0,0.555555556,0.713333333,0.586888626,0.668665251
0.215384615,0.6,1,0,0,0.608333333,0.818372085,0.359319064
1,0.6,0,1,0.555555556,0.973333333,0.369375825,0.345485177
0.478787879,0,0,1,0,0.196666667,0.586888626,0.67626437
0.577142857,0.8,0,1,0.444444444,0.061666667,0.718712008,0.660889369
0.870769231,0.4,0,0,0.888888889,0.261666667,0.431303993,0.861403539
0.662745098,0.8,1,0,0.666666667,0.226666667,0.766885213,0.518227766
0.770491803,0.6,0,1,0.888888889,0.283333333,0.35532721,0.759519739
0.783529412,0.4,0,0,0.555555556,0.46,0.865915009,0.660889369
0.632876712,1,0,1,0,0.91,0.735630394,0.623397959
0.4,0.2,1,0,0.222222222,0.96,0.35532721,0.530719961
0.425,1,1,1,0,0.746666667,0.447131768,0.372162625
0.944086022,0.8,1,0,0.888888889,0.268333333,0.735630394,0.86829506
0.45,0.8,0,0,0.777777778,0.118333333,0.660998395,0.899095438
0.587878788,0.6,1,1,0.222222222,0.1,0.597491718,0.313894115
0.723076923,0.2,1,0,0.666666667,0.983333333,0.868687853,0.861403539
0.793548387,0.4,0,1,1,0.631666667,0.87957606,0.505102393
0.469230769,1,0,0,0.111111111,0.203333333,0.691341597,0.614426957
0.84,0,0,0,0,0.385,0.439421024,0.295385671
0.771428571,0.6,0,1,0,0.81,0.369375825,0.690970354
0.494736842,0,0,0,0.777777778,0.736666667,0.381938338,0.668665251
0.484444444,0,1,1,1,0.018333333,0.763145321,0.636389138
0.663492063,0.6,1,1,0.555555556,0.783333333,0.480994278,0.498275848
1,0.4,1,0,0.111111111,0.785,0.658308602,0.614426957
0.6,0.4,1,0,0,0.98,0.454483541,0.249137924
0.524528302,0.4,1,1,0.222222222,0.34,0.751651362,0.476583704
0.849411765,0.6,1,1,1,0.246666667,0.934469776,0.416334214
0.808695652,0.4,0,1,0,0.34,0.47474515,0.542650226
0.422222222,0,0,1,0.666666667,0.348333333,0.802080274,0.491256944
0.389473684,0.8,1,1,0.666666667,0.133333333,0.933303807,0.701602333
0.44,0.6,0,0,0.444444444,0.265,0.533954915,0.559618929
0.47826087,0,0,1,0.333333333,0.686666667,0.666297548,0.444169838
0.780487805,0.6,1,0,0,0.383333333,0.827787691,0.81494667
1,0.8,1,1,0.222222222,0.895,0.617360909,0.51174924
0.313580247,0.4,0,0,0.222222222,0.12,0.886223458,0.807110159
0.682352941,0.6,1,0,0.666666667,0.761666667,0.626714014,0.435284047
0.351578947,0.8,1,1,0.666666667,0.221666667,0.73971506,0.359319064
0.92,0,0,0,0.333333333,0.005,0.681596599,0.750476978
0.366666667,0.8,0,0,0.666666667,0.003333333,0.655591077,0.575616628
0.59047619,0.6,1,0,1,0.125,0.439421024,0.640603758
0.783333333,0.2,0,0,0.666666667,0.61,0.564061024,0.842465425
0.723076923,0.6,1,1,0.888888889,0.186666667,0.369375825,0.359319064
0.96,0,0,0,0.222222222,0.996666667,0.35532721,0.941682345
0.7125,0.4,0,0,0.555555556,0.336666667,0.590477517,0.426019858
0.36,1,0,1,0.888888889,0.521666667,0.461515415,0.406175641
0.634285714,0.2,1,1,0.666666667,0.553333333,0.668908221,0.426019858
0.566666667,0.4,1,1,0.777777778,0.4,0.543010441,0.452713652
0.844897959,0.2,1,1,0.333333333,0.703333333,0.723032706,0.721949871
0.243902439,0.8,0,1,0.555555556,0.48,0.733567197,0.395481803
0.281081081,0,1,1,0.777777778,0.55,0.763145321,0.879543656
0.617977528,0.8,0,1,0.888888889,0.105,0.691341597,0.790963606
0.44516129,0.8,1,1,0.555555556,0.716666667,0.652845096,0.614426957
0.512727273,0,0,1,0.111111111,0.931666667,0.600921058,0.788207613
0.84,1,0,1,0.888888889,0.185,0.413603847,0.295385671
0.558139535,0.4,1,1,1,0.511666667,0.805401922,0.731707131
0.238095238,1,0,1,0.555555556,0.161666667,0.802080274,0.907518369
0.883636364,0.4,0,0,0.555555556,0.978333333,0.714326817,0.785432211
0.244444444,0.6,0,0,0.333333333,0.655,0.875530263,0.614426957
0.409756098,0.8,0,0,0.444444444,0.41,0.755529795,0.711921491
0.208510638,0.8,1,1,0.888888889,0.96,0.774235772,0.698094262
0.336842105,0.8,1,0,0.111111111,0.906666667,0.720880271,0.565052462
0.7,0.2,0,1,0.666666667,0.35,0.509328595,0.600457841
0.786666667,0.6,0,1,0,0.07,0.810323876,0.460946608
0.836363636,0.6,1,1,0.888888889,0.798333333,0.676591973,0.652926071
0.333333333,1,1,1,0.444444444,0.476666667,0.131118215,0.274211767
0.549206349,0.4,0,1,0.222222222,0.618333333,0.693725555,0.750476978
0.285714286,0.8,1,0,0.666666667,0.458333333,0.538532997,0.476583704
0.578378378,0.6,0,0,0.777777778,0.001666667,0.691341597,0.491256944
0.336708861,0.4,1,0,0.888888889,0.711666667,0.900449665,0.861403539
0.36,0.6,0,1,0.222222222,0.031666667,0.296316815,0.989582576
0.821538462,0.2,1,0,1,0.735,0.766885213,0.759519739
0.561904762,0.6,0,1,0.333333333,0.076666667,0.629754555,0.313894115
0.803389831,0.8,0,1,0.444444444,0.875,0.772413899,0.741210883
0.727272727,0.8,1,0,0.111111111,0.331666667,0.439421024,0.694550576
0.2,0.6,0,0,0.222222222,0.993333333,0.320223405,0.274211767
0.287804878,0.2,1,0,1,0.416666667,0.737679604,0.644763639
0.527272727,0.6,0,1,0.777777778,0.093333333,0.439421024,0.172742589
0.45,0.8,0,1,0.222222222,0.088333333,0.381938338,0.249137924
0.2,1,0,1,0.666666667,0.601666667,0.779640374,0.668665251
0.292307692,0.6,1,0,0.333333333,0.721666667,0.571934431,0.460946608
0.748837209,0.4,0,0,0.444444444,0.49,0.766885213,0.330444684
0.492682927,0.4,1,1,0.222222222,0.236666667,0.781422038,0.595653972
0.525274725,0.6,0,0,0.555555556,0.646666667,0.716527625,0.94361599
0.747126437,0.6,0,1,0.111111111,0.02,0.718712008,0.52454824
0.6,0.6,1,0,0.222222222,0.153333333,0.447131768,0.217642024
0.902222222,0.6,1,0,0.888888889,0.746666667,0.707622676,0.718638128
0.226086957,0.8,0,1,1,0.521666667,0.620518417,0.672486278
0.642105263,0.4,0,1,0.222222222,0.096666667,0.900449665,0.530719961
0.354666667,0.4,0,1,1,0.723333333,0.720880271,0.656931852
0.849411765,0.6,0,0,0.666666667,0.741666667,0.759360636,0.750476978
0.590697674,0,1,1,1,0.453333333,0.709874669,0.484031527
0.804255319,0,1,0,0.111111111,0.526666667,0.833926065,0.636389138
0.2,0.2,0,1,0.222222222,0.78,0.320223405,0.172742589
0.988732394,0.8,0,0,0.666666667,0.326666667,0.652845096,0.825166502
0.333333333,0.2,0,0,0.777777778,0.131666667,0.568033198,0.313894115
0.487323944,0.2,1,1,0.777777778,0.73,0.676591973,0
0.347826087,0.6,1,1,0.555555556,0.926666667,0.803745199,0.640603758
0.703225806,0,0,0,0.666666667,0.126666667,0.655591077,0.51174924
0.8,0.2,0,1,1,0.883333333,0.927422469,0.866010063
0.65,0.6,1,1,1,0.158333333,0.454483541,0.249137924
0.692307692,0.4,0,0,0.888888889,0.115,0.626714014,0.762486643
0.697959184,1,0,1,0.333333333,0.341666667,0.784956367,0.632117941
0.752631579,1,0,1,0.111111111,0.511666667,0.793628971,0.888339676
0.422222222,0.6,0,1,0.222222222,0.745,0.431303993,0.217642024
0.502040816,0.8,1,1,0,0.158333333,0.880914985,0.536751386
0.333333333,0.8,0,0,0.888888889,0.81,0.320223405,0.505102393
0.715068493,0,0,1,0.888888889,0.585,0.851726182,0.172742589
0.946666667,0.8,1,1,0,0.006666667,0.509328595,0.435284047
0.64,0.6,1,0,0.666666667,0.801666667,0.626714014,0.759519739
0.217647059,0.8,0,1,0.333333333,0.298333333,0.772413899,0.776986049
0.466666667,0.4,1,1,0.444444444,0.753333333,0.369375825,0.249137924
0.622222222,0.2,0,1,0.444444444,0.21,0.614161851,0.426019858
0.672727273,0.8,0,0,1,0.47,0.735630394,0.698094262
0.2,0,0,0,0.777777778,0.04,0.571934431,0.765430636
0.331958763,1,1,1,0.777777778,0.076666667,0.940249482,0.87282932
0.979591837,0,1,1,0,0.518333333,0.660998395,0.812351281
0.523809524,0,0,0,0.666666667,0.17,0.594011189,0
0.978947368,0.4,0,1,0.666666667,0.716666667,0.755529795,0.530719961
0.463829787,0.4,1,0,0.666666667,0.125,0.439421024,0.687352642
0.904,0.4,0,1,0.444444444,0.711666667,0.660998395,0.595653972
0.926436782,0.2,1,0,0.111111111,0.943333333,0.892755835,0.935833235
0.4,0.6,0,1,0.888888889,0.771666667,0.339255409,0.384176078
0.407407407,1,0,1,0.222222222,0.268333333,0.597491718,0.468895526
0.978947368,0.6,1,1,0.444444444,0.073333333,0.884903341,0.890511664
0.507692308,0.2,1,0,0.333333333,0.081666667,0.641560958,0.416334214
0.252173913,1,1,0,0.111111111,0.381666667,0.6500699,0.585806643
0.310638298,0.6,0,1,0.444444444,0.038333333,0.617360909,0.927918833
0.256565657,0.4,0,1,0.777777778,0.105,0.962581525,0.837595574
0.78,1,0,0,0.888888889,0.36,0.600921058,0.559618929
0.818181818,1,0,1,0.111111111,0.985,0.422722516,0.217642024
0.585454545,0,0,1,0.444444444,0.706666667,0.77604738,0.426019858
0.345454545,0.2,0,0,0.777777778,0.645,0.99094849,0.575616628
0.866666667,0.8,1,0,0.111111111,0.098333333,0.262236431,0
0.658064516,0.2,0,0,1,0.246666667,0.551684393,0.715295577
0.524637681,1,1,1,0.222222222,0.835,0.741736991,0.785432211
0.612121212,1,0,0,0.555555556,0.315,0.487027809,0.295385671
0.422222222,1,1,0,0.777777778,0.483333333,0.431303993,0.426019858
0.333333333,1,1,1,0.444444444,0.961666667,0.447131768,0.274211767
0.5,0.6,1,1,0.222222222,0.685,0.262236431,0.249137924
0.2,0.8,0,0,0.444444444,0.226666667,0.564061024,0.395481803
0.748571429,1,0,1,0.111111111,0.57,0.504000979,0.530719961
0.925773196,1,0,0,0.666666667,0.265,0.996000488,0.973532454
0.066666667,0.6,0,1,0.222222222,0.143333333,0.393354646,0.217642024
0.806896552,0.4,0,1,0.444444444,0.025,0.698433785,0.274211767
0.6625,0.6,1,0,1,0.673333333,0.555890333,0.62778823
0.433962264,1,0,1,0.888888889,0.68,0.686511845,0.359319064
0.762962963,0.2,0,1,0.777777778,0.23,0.413603847,0.81494667
0.968421053,0.8,0,0,1,0.213333333,0.658308602,0.565052462
0.230188679,0.4,1,1,0.666666667,0.155,0.666297548,0.498275848
0.64494382,0,0,1,0.222222222,0.12,0.874171843,0.915787784
0.273469388,0.8,0,0,1,0.035,0.431303993,0.274211767
0.327272727,0.4,1,1,1,0.931666667,0.571934431,0.395481803
0.341176471,0,1,1,0.777777778,0.81,0.800407045,0.725231507
0.708333333,0,0,0,0.444444444,0.163333333,0.61091985,0.725231507
0.414634146,0,1,1,0.666666667,0.12,0.571934431,0.172742589
0.810526316,0.4,0,1,0.777777778,0.988333333,0.632758461,0.57038346
0.794871795,0.4,1,0,0.444444444,0.121666667,0.770581616,0.372162625
0.795348837,0.8,0,1,0.333333333,0.138333333,0.604301051,0.172742589
0.825,0.6,1,1,0.111111111,0.678333333,0.551684393,0.518227766
0.580645161,0.8,0,1,0.111111111,1,0.856041302,0.559618929
0.487179487,0.8,1,1,0,0.231666667,0.320223405,0.731707131
0.65,1,0,1,0.111111111,0.8,0.35532721,0.359319064
0.317171717,0.8,0,0,0.555555556,0.445,0.991963639,0.799118445
0.508695652,0.8,0,1,0.444444444,1,0.72729123,0.81494667
0.443478261,0,0,1,0.777777778,0.76,0.533954915,0.476583704
0.966666667,0.8,0,1,0,0.951666667,0.568033198,0.249137924
0.652173913,1,1,0,0.222222222,0.808333333,0.658308602,0.687352642
0.84,0.2,0,0,0.111111111,0.41,0.514510203,0
0.6,0,1,1,0.333333333,0.92,0.35532721,0
0.711111111,0.2,1,0,0.777777778,0.84,0.393354646,0.505102393
0.26,0.4,1,1,0.111111111,0.911666667,0.74374562,0.518227766
0.309803922,0,0,1,0.444444444,0.013333333,0.712109272,0.406175641
0.932075472,0.6,0,0,0.111111111,0.953333333,0.590477517,0.721949871
0.736842105,0.2,1,1,0.444444444,0.491666667,0.693725555,0.274211767
0.394594595,0.4,0,0,0.444444444,0.865,0.707622676,0.468895526
0.369230769,0.6,1,0,0.444444444,0.805,0.658308602,0.498275848
0.428571429,0.8,1,1,1,0.543333333,0.35532721,0.313894115
0.986206897,0.6,1,0,0.777777778,0.905,0.504000979,0.51174924
0.577142857,0.6,1,0,0.777777778,0.04,0.509328595,0.359319064
0.357377049,0,1,1,0.888888889,0.575,0.819959282,0.217642024
0.80952381,0.6,1,1,0.666666667,0.593333333,0.632758461,0.274211767
0.195454545,0,1,0,0.111111111,0.913333333,0.961493221,0.750476978
0.92,0.2,0,0,0.777777778,0.266666667,0.904239536,0.554077783
0.945263158,1,1,1,0.777777778,0.08,0.560014593,0.484031527
0.381818182,0.8,1,1,0.888888889,0.001666667,0.529270342,0.435284047
0.558441558,0.6,1,1,1,0.991666667,0.925045428,0.88175914
1,0.2,1,1,0.111111111,0.44,0.747723832,0.698094262
0.501886792,0.2,0,1,1,0.346666667,0.763145321,0.52454824
0.266666667,0.4,0,0,0.222222222,0.751666667,0.863121077,0.687352642
0.313684211,1,1,1,0.777777778,0.011666667,0.983774363,0.518227766
0.987234043,0.4,1,1,0.666666667,0.138333333,0.691341597,0.935833235
0.304347826,0.6,0,0,1,0.016666667,0.597491718,0.57038346
0.626666667,0.8,0,1,0.222222222,0.373333333,0.568033198,0.468895526
0.676190476,1,0,0,0.777777778,0.408333333,0.735630394,0.750476978
0.951515152,0.2,0,1,0.555555556,0.493333333,0.73971506,0.782637055
0.582795699,0.8,0,1,0.888888889,0.063333333,0.916611572,0.295385671
0.676595745,0.2,0,1,1,0.891666667,0.49286343,0.505102393
0.796226415,0.2,0,1,0.222222222,0.335,0.663661154,0.762486643
0.818181818,1,1,1,0,0.396666667,0.339255409,0.406175641
0.430769231,0,1,0,0,0.341666667,0.777848868,0.741210883
0.8,0.4,0,1,0.666666667,0.026666667,0.937947532,0.939740726
0.95,0.8,1,0,0.666666667,0.79,0.755529795,0.668665251
0.455072464,0.4,1,0,1,0.16,0.836955446,0.60518605
0.595294118,1,1,0,0.111111111,0.06,0.707622676,0.395481803
0.888888889,0.2,0,1,0.777777778,0.72,0.620518417,0.701602333
0.644444444,0.6,0,1,0.777777778,0.416666667,0.75359662,0.690970354
0.66875,1,0,1,0.777777778,0.08,0.73971506,0.825166502
0.611594203,0.2,0,0,0.111111111,0.456666667,0.547392602,0.452713652
0.866666667,0,0,0,0.444444444,0.728333333,0.614161851,0.468895526
0.490909091,0.4,0,0,1,0.201666667,0.7251696,0.518227766
0.311764706,0.4,0,1,0.555555556,0.063333333,0.737679604,0.395481803
0.4,1,1,1,0.666666667,0.975,0.498516612,0.172742589
0.764705882,1,1,1,0.111111111,0.471666667,0.487027809,0.452713652
0.405714286,0,1,0,0.555555556,0.838333333,0.626714014,0.249137924
0.744,0.6,0,0,0.333333333,0.026666667,0.413603847,0.345485177
0.691954023,1,1,1,0.444444444,0.6,0.962581525,0.345485177
0.736363636,0.2,1,1,0.333333333,0.99,0.766885213,0.687352642
0.269565217,0.4,0,0,0.333333333,0.973333333,0.447131768,0.444169838
0.462222222,1,0,0,0.555555556,0.596666667,0.635726816,0.618944964
0.901075269,0.8,1,0,0.222222222,0.895,0.982739585,0.345485177
0.509333333,1,0,1,0.222222222,0.528333333,0.262236431,0.901215954
0.856521739,0.6,1,1,0.333333333,0.44,0.907992611,0.921893216
0.788235294,0.8,1,1,1,0.526666667,0.614161851,0.554077783
0.785507246,0.4,0,0,0.555555556,0.856666667,0.79533648,0.460946608
0.876190476,0.8,0,0,0.888888889,0.823333333,0.679105713,0.330444684
0.285106383,0.8,1,0,0.222222222,0.121666667,0.666297548,0.762486643
0.547474747,0.8,1,0,0.444444444,0.771666667,0.942538409,0.86829506
0.872727273,0.4,1,1,0.333333333,0.683333333,0.35532721,0.530719961
0.498181818,0.8,1,1,0.888888889,0.621666667,0.749693831,0.744325251
0.615686275,0.8,1,0,0.333333333,0.153333333,0.663661154,0.747413773
0.475555556,1,1,0,0.111111111,0.576666667,0.784956367,0.656931852
0.73559322,0.8,1,1,0.444444444,0.218333333,0.551684393,0.779821789
0.948235294,0.2,0,0,0.444444444,0.45,0.617360909,0.683696442
0.846464646,1,0,0,1,0.283333333,0.729397866,0.982513887
0.775609756,0.6,0,0,0.333333333,0.111666667,0.403855094,0.345485177
0.423728814,0,1,1,0.444444444,0.823333333,0.644428674,0.60518605
0.670103093,0.6,0,1,0.888888889,0.285,0.790187294,0.580756335
0.697560976,0.6,0,1,0.444444444,0.616666667,0.480994278,0.656931852
0.418181818,1,1,0,0.666666667,0.288333333,0.262236431,0.295385671
1,0.4,1,1,0.555555556,0.305,0.262236431,0.217642024
0.326984127,1,1,0,0.333333333,0.281666667,0.800407045,0.804463878
0.577777778,0.6,0,0,0.111111111,0.685,0.755529795,0.600457841
0.7,0.4,1,1,0.444444444,0.42,0.568033198,0.435284047
0.594871795,0.2,1,1,0.222222222,0.533333333,0.560014593,0.476583704
0.333333333,0,0,0,0.888888889,0.383333333,0.85746832,0.57038346
0.371428571,0.6,0,1,0.333333333,0.721666667,0.431303993,0.345485177
0.96,0.4,0,1,0.666666667,0.791666667,0.543010441,0.623397959
0.820833333,0.2,1,1,1,0.88,0.969052317,0.993079363
0.852173913,0.4,0,0,0,0.81,0.296316815,0.672486278
0.818181818,1,0,0,1,0.93,0.547392602,0.395481803
0.533333333,0.6,1,1,0.111111111,0.46,0.339255409,0.172742589
0.63030303,0,0,0,0.222222222,0.415,0.755529795,0.359319064
0.911111111,0,1,1,0.111111111,0.415,0.487027809,0.771251625
0.687179487,0.2,1,1,0.888888889,0.776666667,0.668908221,0.718638128
